['6.23809482582176E+17', 'positive', "Happy 2nd Birthday Prince George! We've loved watching you grow up from a baby in to a little boy #PrinceGeorge http://t.co/5Y7zOEONLG"]
['6.23810556156195E+17', 'positive', 'Good morning neighbors... Tomorrow  is National Hot Dog Day.  Here are some fun facts about hot dogs.  It is an... http://t.co/fD9MKlLnJf']
['6.23813660222321E+17', 'positive', "Come &amp; Celebrate Prince George's 2nd Birthday with Us! Complimentary Ice Cream for Kids !  #RoyalBaby #birthday #icecream #celebration"]
['6.23815089775362E+17', 'positive', "Today is Prince George's 2nd bday and I'm in Europe...going to his party because I'm considering myself friends of the royal family"]
['6.23817496752189E+17', 'positive', 'Heading to a barbecue this weekend? July 23 is National Hot Dog Day! Try making your own hot dog buns with our... http://t.co/SedFnNZmjd']
['6.23819676108206E+17', 'positive', "Happy 2nd Birthday, Prince George! See How Much He's Grown with These 28 Photos http://t.co/I0a537GX1Z"]
['6.23820976824918E+17', 'positive', "Today is our Little Miss Emporium Fair's 2nd birthday - she was born 2 hours before Prince George! Needless to say there will be cake."]
['6.23821882983338E+17', 'positive', "Feeling Frisky? Thursday is National Hot Dog Day. We have a dog to fit whatever mood you're in.    Put your... http://t.co/RQDj9CIpO1"]
['6.23829261519069E+17', 'positive', 'Happy 2nd Birthday, Prince George!! My family hoped that you will have a great day, and many dreams comes true. &lt;3  https://t.co/6mlXnqdYwa']
['6.23833140679844E+17', 'positive', "Happy 2nd Birthday, Prince George! See how much he's grown with 28 of his cutest photos: http://t.co/TqZeb4BarN http://t.co/dpQGq2m8AC"]
['6.23838876331848E+17', 'positive', "Happy 2nd birthday Prince George @KensingtonRoyal We don't know if he's tried Hopster yet - but he can try it for free with promo G3ORG3!"]
['6.23841753519493E+17', 'positive', 'Happy Birthday Prince George, you are so cute https://t.co/ryeurRTJoO']
['6.23842297646576E+17', 'positive', "Two years ago today we were off to Italy!! The only reason I remember is because,  it's Prince George's 2nd birthday!"]
['6.23843673986494E+17', 'positive', "Some good news some of the time: teenager finds pics of Nirvana's first gig, world rejoices http://t.co/578e2LzO8K"]
['6.23845149739754E+17', 'positive', '@KensingtonRoyal happy 2nd birthday to Prince George, hope he has a fabby day xx']
['6.23851910953632E+17', 'positive', '@ED92live National Hot Dog Day is tomorrow, according to that calendar you found. http://t.co/xt0HQVJNTs']
['6.23856205379818E+17', 'positive', 'Only the best were born July 22nd: Oscar de la Renta &amp; me. Ok fine, I guess we can include Prince George too.']
['6.23866619685663E+17', 'positive', '@DougAndGator971 Monday night, I watched Monday Night Raw instead of the Tigers game. Brock Lesnar destroying stuff is more entertaining.']
['6.23868811247268E+17', 'positive', 'Eid special for me ....( 5days ) From 18-6-2015 Eid day rain day &amp; without my wife and child. 2nd day just sleep... http://t.co/ZxiRD2hIoG']
['6.23876199694119E+17', 'positive', '@KensingtonRoyal happy 2nd birthday prince George hope you have a great day with your mother, father and baby sister love you all xoxo']
['6.2388138856407E+17', 'positive', "Happy 2nd birthday to Prince George. I can't believe that it's 2 years since I was glued to the TV awaiting the announcement!"]
['6.23883799525491E+17', 'positive', "@DumbEsticated  Tomorrow is National Hot Dog Day! *skips away singing* It's the moooost wonderful tiiiime of the yeeeeaaaar"]
['6.23887360833425E+17', 'positive', 'Happy Birthday to the only important birthday July 22..  Prince George. http://t.co/yXLE0euFuL']
['6.23891690760311E+17', 'positive', 'Save the date, August 23 2015, #SummerSlam main event, The Undertaker Vs. Brock Lesnar..Gonna be EPIC..#WWE']
['6.2389362788694E+17', 'positive', "8 yrs since Harry Potter and the Deathly Hallows came out and Prince George's 2nd Birthday is today #HarryPotter #HappyBirthdayPrinceGeorge"]
['6.23904035117093E+17', 'positive', 'Join the Suns top dog, Southpaw, for National Hot Dog Day tomorrow at @aljaxbeach from 11 am - Noon. Learn more I http://t.co/7gXQzWljR1']
['6.23905065179443E+17', 'positive', 'We hope everyone had a wonderful Eid! The league resumes Saturday July 25th at the regular times &amp; locations. Academy resumes July 28th.']
['6.23910342796669E+17', 'positive', 'Anaconda\'s a music video gem, but T-Swift\'s Bad Blood is in a classic comedy vault--it\'s the best of its kind since Rebecca Black\'s "Friday"']
['6.23913390969356E+17', 'positive', 'Happy Wednesday! NBA players prefer the Beard, Urban gets a commit, OSU/Michigan brawl, Sharknado 3 &amp; Game Show Wednesday! See you at 3!']
['6.23914134359437E+17', 'positive', 'July 23 is National Hot Dog Day! BOGO SINGLE ITALIAN HOT DOG when you mention this post! 7/23/15 at Kenilworth  only. http://t.co/9qUvIzy08n']
['6.23916822312546E+17', 'positive', 'Who wants a free $20 gift certificate? Come in tomorrow 7/23 for NATIONAL HOT DOG DAY, and for every $5 you spend... http://t.co/95UiE6xE6b']
['6.23927110608916E+17', 'positive', 'Also. National Hot Dog day is Thursday. But I really, really like tacos and margaritas. #NationalTequilaDay #nationalhotdogday']
['6.23930932119126E+17', 'positive', 'Prince George is a cancer too @MichellineG! We really are the best.  https://t.co/ofOwPjYCHu']
['6.23932530903917E+17', 'positive', 'National Hot Dog Day Thursday: Kangaroo Express will offer free hot dog to customers with a military ID from 4-8p, $.50 for everyon else.']
['6.2394080884523E+17', 'positive', 'July 23rd is National Hot Dog Day! Hot dogs will be .99 cents all day! Come enjoy a great hot dog! #NationalHotDogDay http://t.co/FNygiQbnut']
['6.23941848449446E+17', 'positive', 'National Hot Dog day is tomorrow! Celebrate w @cheffinis @DTContainerPark - http://t.co/GLosCh7doC. #food #vegas #yum http://t.co/jwT7MYm2UI']
['6.2394982724456E+17', 'positive', 'Are you ready for National Hot Dog Day tomorrow? Go out and grill some delicious hot dogs!']
['6.23951676123259E+17', 'positive', '@planetjedward Ahhh ill be watching Sharknado tomorrow Wish I could see it now! =:D']
['6.23953382978527E+17', 'positive', 'Tomorrow is National Hot Dog day! Be sure to vote for Sahlens for @QVC customer choice awards: http://t.co/YaBvRTcKZ5 http://t.co/4GlCYm0HhR']
['6.23954993972969E+17', 'positive', "It was Prince George's 2nd birthday today! Isn't he a cutie? Is your little one's birthday soon? Not sure what to... http://t.co/UPaka51ZTK"]
['6.23957226319909E+17', 'positive', "Wasn't gonna watch Sharknado tonight but I may have to catch a peak to see @keselowski @joeylogano and the @NASCAR crew"]
['6.23970358652068E+17', 'positive', 'As Prince George turns two, Europe marks other royal birthdays: While the second birthday of Prince George may... http://t.co/ij1pnNuNs8']
['6.23975414206173E+17', 'positive', "Do you know what tomorrow is??? It's NATIONAL HOT DOG DAY!! What JCI dog are you coming to enjoy with us tomorrow?? http://t.co/QYLbjLHHcx"]
['6.23981582538416E+17', 'positive', 'Prince George is the cutest baby. Me and the girls were all "aww" at work at him and his 2nd bday. Adorable.']
['6.23985009175753E+17', 'positive', "Thursday is National Hot Dog Day! Send me an email and let me know:  where's the best place to get a hotdog?  Send to:  jcarter@WBTV.com"]
['6.23987109578297E+17', 'positive', "Also tomorrow: Mayor Tory to celebrate National Hot Dog day. I'm told he will not be pulling a Kobayashi + doing any hotdog eating contests"]
['6.23992038254481E+17', 'positive', 'Thursday is NATIONAL HOT DOG DAY, and just like every year we are celebrating with our own truly American combo... http://t.co/4lkHAJueAT']
['6.24001733325263E+17', 'positive', 'i am so excited to watch sharknado after work tomorrow no one even gets it']
['6.24005795756311E+17', 'positive', 'I like Fridays bc i get paid &amp; i go to Dunkin in the morning &amp; get powdered doughnuts :)) but tmrw is Thursday :(']
['6.24016516397138E+17', 'positive', 'Most important news of the day National Hot Dog Day is tomorrow. yesssssss']
['6.24018320967086E+17', 'positive', 'Should probably get to bed early. Big day tomorrow. National Hot Dog Day.']
['6.24019836566307E+17', 'positive', 'Tomorrow is National Hot Dog day in the States. Pretty jazzed about that! Perfect blend of sausage and coney sauce #foodtravelchat']
['6.24023164167844E+17', 'positive', 'Come celebrate National Hot Dog Day tomorrow with us at #spsmarket and get a $1.00 off any of our hot dogs all... http://t.co/gCKysLp6gR']
['6.24024650222277E+17', 'positive', "Sharknado 3 may be the best film I've seen yet. #Sharknado3 #America"]
['6.24028257986294E+17', 'positive', 'Cost of running the 1st advertisement in Sharknado 3 probably rivals the Super Bowl. Nice play there, @hotelsdotcom.']
['6.2402977840488E+17', 'positive', "I can't wait to go to the beach then watch sharknado tomorrow"]
['6.24030237660156E+17', 'positive', '2 things twitter: 1, Jack Daniels pairs very well with cherry juice and 2, Sharknado 3 may be the greatest movie ever.']
['6.2403134303948E+17', 'positive', 'Since tomorrow is NATIONAL HOT DOG DAY, I wanted to share with you guys that Frank Meats Patty will be having $1... http://t.co/Mlcm68OJQE']
['6.24031848390349E+17', 'positive', "Calibraska comes out tomorrow...I'm gonna cry and turn up at the same time."]
['6.24033365688128E+17', 'positive', "I can't even explain how excited I am for Calibraska. Like I don't know if I can wait through tomorrow for it."]
['6.2403777889717E+17', 'positive', 'I see Jimmy made it into sharknado, so wnci should be hilarious tomorrow.']
['6.24040001026818E+17', 'positive', "In other news, lavalantuala looks like the 4th greatest movie of all time. Too bad it won't top Sharknado 1-3. #Sharknado3"]
['6.24043844330484E+17', 'positive', "but today is one direction's 5th anniversary  sharknado 3 is coming and cory tweeted about sharknado and makes me wanna cry im so emotional"]
['6.24045246377271E+17', 'positive', 'I liked a @YouTube video from @mamexe http://t.co/5zowojmvuO Mike Tyson: Floyd Mayweather lost the fight in September 12']
['6.24053366981796E+17', 'positive', "#Sharknado3 April Lives Can't wait for Sharknado 4 begin the Hypenado!"]
['6.24054320942613E+17', 'positive', 'such a good ending to SHARKNADO 3!  YOU DECIDE BY TWITTER HASHTAG IF APRIL LIVES OR DIES!  the answer will be... http://t.co/9xIQwd7afq']
['6.2405510349908E+17', 'positive', "@Mightymorph G'nite Morph and God Save The Queen &amp; Princess Charlotte,, &amp; wish Prince George a happy birthday 4me when you see him tomorrow"]
['6.24057536170357E+17', 'positive', "I don't care if April is dead or alive, I just can't wait for Sharknado 4"]
['6.24063820521185E+17', 'positive', 'so excited to go back to work tomorrow on national hot dog day']
['6.24065412917932E+17', 'positive', "Replaying WWE July 13.  If i was J&amp;J securities, i would never try to mess with Brock Lesnar. He's cool. Omg"]
['6.24069797316178E+17', 'positive', "Here's a photo of Prince George eating the future Queen of England's hair. Happy Thursday. @9NewsPerth #Royals http://t.co/QodKtbnxYF"]
['6.24075725381992E+17', 'positive', 'Calibraska is going to be on my phone tomorrow INSSNJSNSNSSN']
['6.24079375269544E+17', 'positive', "The only thing that's made me excited and happy about Friday is that Calibraska is released"]
['6.24084632632308E+17', 'positive', 'Looking forward to @IanZiering other movie Lavalantula this Saturday. Crossover with Sharknado?']
['6.24090430041297E+17', 'positive', "This may be the best Sharknado of all Sharknado's ! Loving #Sharknado3"]
['6.24111446297743E+17', 'positive', "Tomorrow will be the best day of my life. Calibraska and Vidcon I've never been so happy"]
['6.24144585153999E+17', 'positive', '#OTD 23 July: (only) in the USA, National Hot Dog Day.']
['6.24154244904436E+17', 'positive', 'Section: "Not a single day without an event"  July 23  Holidays  Children\'s Day (Indonesia)  National Hot Dog Day... http://t.co/WZEA6wnVjm']
['6.24162479640289E+17', 'positive', "Apparently it's National Hot Dog Day today! May have to get some for dinner."]
['6.24163416912069E+17', 'positive', 'July 23 is National Hot Dog Day, a celebration of the humble wiener. We are proud to celebrate them on this occasion! http://t.co/XPf17TVw27']
['6.24166224356774E+17', 'positive', 'I may or may not have just screamed because Jack and Jack release Calibraska tomorrow']
['6.24180466644615E+17', 'positive', 'National Hot Dog Day with the morning team starts at 7am. Tomorrow is National Tequila Day...but not at 7am at work. http://t.co/dxftt38Rcv']
['6.24185423749849E+17', 'positive', '@YesItsColin  Always a good time with Sharknado and Twitter. Plays again Saturday at 7']
['6.24189413933892E+17', 'positive', 'Today, Thursday, is National Hot Dog Day and Vanilla Ice Cream Day!  Which would you rather go with?  Who wants... http://t.co/Pu2i1TPZxG']
['6.24194423761584E+17', 'positive', "@GloriaChapa1 Sorry about the Sharknado 3 tweet. Forgot you must wait until Sat. to see it. Won't say any more but think you'll enjoy it."]
['6.24208086740283E+17', 'positive', 'Yes, Sharknado 4 Is Happening: Sharknado 3 had barely premiered Wednesday night before the studio annou... http://t.co/cOFUH1T4Gv (Time)']
['6.24212696058102E+17', 'positive', "Sharknado 4. Doesn't really matter what people thought of the 3rd. People might as well get ready for a 5th."]
['6.24219442059325E+17', 'positive', "Sharknado 3 comes out tomorrow and I think I'm going to cry with happiness"]
['6.24222818377445E+17', 'positive', '@ritchey_ritch Not misinformation.. whoever planned National Hot Dog Day should just know that the 4th of July is actual NHDD']
['6.24227469181071E+17', 'positive', "#ICYMI: Prince George gets A-list tweets for his 2nd b-day. We hope you shake it all the way to the throne, lil' one! http://t.co/VnWU1THcI4"]
['6.2422881226016E+17', 'positive', 'Celebrate National Hot Dog Day: Thursday is National Hot Dog Day, with some businesses offering deals in Hampt... http://t.co/2VXC7pOz40']
['6.24238294147007E+17', 'positive', "It's July 23rd--National Hot Dog Day! Celebrate with a hotdog--plain or garnished! #NationalHotDogDay http://t.co/Owjsi4czcY"]
['6.24239378085212E+17', 'positive', 'They say D3 surpass BB on 6th day bcoz of Xmas holiday but forget BB has benifited from EID holidays #WOW']
['6.24245554390897E+17', 'positive', 'The National Hot Dog and Sausage Council has designated July as Hot Dog Month. In conjunction with that, July 23rd is National Hot Dog Day.']
['6.2424718397868E+17', 'positive', 'Really, this Sharknado cast may be the. Best since Boogie Nights.']
['6.24247629979882E+17', 'positive', 'Double up on dogs - July is National Hot Dog Month &amp; today is National Hot Dog Day! How do you top off your dog? http://t.co/MpCG3V1KhL']
['6.24253616153494E+17', 'positive', 'National Hot Dog day huh? I may have to hit up sonic for these $1 hot dogs']
['6.24255661573063E+17', 'positive', "Calibraska tomorrow I am so excited it's going to be amazing http://t.co/JFCpXGO6Pv"]
['6.24256889120027E+17', 'positive', "One day, I'll tell my kids that I was included in a CBS Local story about Sharknado tweets: https://t.co/oxyXzOTsV3"]
['6.24259197434204E+17', 'positive', 'Happy 2nd Birthday to the royal toddler Prince George!  We rounded up the most adorable pics http://t.co/dNFBMmjOyb http://t.co/o0O7vAookv']
['6.24260076325499E+17', 'positive', 'Ok. Tonight "Sharknado 3", the 25th "Lavantula", oh you are so lucky US friends!']
['6.24262919673524E+17', 'positive', 'July 23rd is National Hot Dog Day, celebrate this day by biting into a delicious hotdog! #... http://t.co/lE5AQLlCKz http://t.co/vB7iyMQ5yA']
['6.24264890115584E+17', 'positive', '1st day after Eid Vacation.  Had a wonderful time all through. It was a bit raining in the evening, but enjoyed... http://t.co/VREQLuMKbf']
['6.2426674820891E+17', 'positive', "July 23rd is National Hot Dog day - a day to celebrate one of America's favorite foods, so fire up the grill and... http://t.co/EOJLctUYpV"]
['6.24268937472135E+17', 'positive', "It's National Hot Dog Day! Celebrate With Photos Of Celebs Eating Hot Dogs!: Happy July 23, AKA National Hot Dog Day! No doubt you've..."]
['6.24276240858526E+17', 'positive', 'Fuck yes Calibraska is out tomorrow  do you hear me screaming ! #CalibraskaEP']
['6.24282526916477E+17', 'positive', 'I spent my Thursday night going through pictures of Prince George. Love those cheeks!']
['6.242853288709E+17', 'positive', 'National Hot Dog Day on Throwback Thursday? All the stars have aligned. @Indians #Indians #TBT #NationalHotDogDay http://t.co/VVqSv7VhWm']
['6.24291021254435E+17', 'positive', 'DBSK is the 1st kpop group I stan- even though the song that got me in to kpop was a Japanese Opening from my favourite anime.']
['6.24302798168044E+17', 'positive', "Tomorrow's National Hot Dog Day. Except in along the Mexico-Texas border, where they're getting a free giant wiener today."]
['6.2430763119727E+17', 'positive', "Today is National Hot Dog day but to me it's so much more.  It's a combo of Hanukkah, Christmas, my birthday (Sept. 1), and even 4th of July"]
['6.24316509561578E+17', 'positive', 'Bad Blood by Kendrick Lamar and Taylor Swift may be my guilty pleasure of the year. I wish more mainstream pop was like this.']
['6.24320532620554E+17', 'positive', '@dustinpari  Are you a hot dog fan, Dustin?  Tomorrow is National Hot Dog Day...  #HotDiggetyDog']
['6.24324702006161E+17', 'positive', 'National hot dog day is tomorrow. Now is your chance to grab a weiner for only $1. And we all know  everyone loves cheap weiners.']
['6.24329247344038E+17', 'positive', "tomorrow is my otra date and national hot dog day, can't decide which I'm more excited for"]
['6.24339771574354E+17', 'positive', '@Cubs @hotdougs @ViennaBeef Are you guys aware that tomorrow is National Hot Dog Day?  The irony of it all!']
['6.2434596702693E+17', 'positive', 'Now today is National Hot Dog Day, and you can also celebrate that here! Can we declare tomorrow Movie Theatre Day? http://t.co/BPJekkENbi']
['6.24348550349124E+17', 'positive', 'Eid al-Adha is few months away in September Christianity can also jump in Celebrate due to Same Verse from the Bible']
['6.2436201552024E+17', 'positive', "Just watched Sharknado 3 can't wait for the 4th"]
['6.24373401856176E+17', 'positive', 'So I notice on SyFy website you can vote if April lives or dies in Sharknado 4. Essentially they announced Shaknado 4... What a great day!']
['6.24377169242886E+17', 'positive', 'News update New Review Update: July 23, 2015 - Adam E. here with four new reviews. Today is National Hot Dog Day, ... http://t.co/Wy4cJ91kv3']
['6.24381445629317E+17', 'positive', 'Tomorrow during Happy Hour 5:30-7:00pm is the COORS LIGHT Jason Aldean ticket giveaway, Stop in to win at Tin Pan Alley Tavern 267-571-2900']
['6.24391207549071E+17', 'positive', "Wanna watch Sharknado 3 but I've yet to see Sharknado 1 or 2! So I'll watch those 2 before I watch the 3rd movie!"]
['6.24401685620879E+17', 'positive', 'Very interested in going to see Jason Aldean in September at DTE']
['6.24406410164609E+17', 'positive', '@Warchamp7 i could stop by dunkin tomorrow, want anything']
['6.24408985785999E+17', 'positive', "Calibraska is going to shoot to the top of the charts tomorrow morning, you just wait. Jack and Jack have come so far and I'm beyond proud."]
['6.24415412239905E+17', 'positive', 'May the blessings of Allah fill your life with happiness and open all the doors of success now and always. " Eid...']
['6.24422525330682E+17', 'positive', "told my mom I'd go to practice tomorrow but I think I might walk to dunkin once she leaves"]
['6.24431429330584E+17', 'positive', '@IanZiering Thank you, Ian, for making "Sharknado" our family\'s new guilty pleasure!!!  Can\'t wait for the 4th! #AprilLives']
['6.24433023178645E+17', 'positive', 'I have a three hour car dried tomorrow and CALIBRASKA is gunna be on repeat the whole time #CalibraksaEP']
['6.24440679264059E+17', 'positive', 'I want Dunkin tomorrow']
['6.24442807332307E+17', 'positive', 'Happy Eid Mubarak dear all friends. May the blessings of Allah be with you today, tomorrow and always. Happy Eid... http://t.co/4U19hxwJUe']
['6.24451702113051E+17', 'positive', "Calibraska released for the 1st time 4hrs ago now it's out everywhere and #1 on the iTunes charts so proud of @JackJackJohnson @jackgilinsky"]
['6.24465217192395E+17', 'positive', 'My whole family is gonna jam out to calibraska tomorrow in the car  #CalibraskaEP']
['6.24478461675987E+17', 'positive', "When I get to my mom's house on Sunday I'm going to force her to listen to Calibraska just for Jack and Jack's sake"]
['6.24510194144272E+17', 'positive', 'Ten sports , Brock lesnar is win the fight.because he diserved it. "BELIEVE THAT"#Raw sunday dhamal']
['6.24532928404529E+17', 'positive', 'gonna lay out in the sun and listen to CALIBRASKA all day']
['6.24535704647811E+17', 'positive', 'Calibraska is 6th on the carts in Australia IM SO PROUD!!!!! #CalibraskaEP  @JackJackJohnson @jackgilinsky http://t.co/TL652I01zM']
['6.24546827291988E+17', 'positive', "Just a few hours ago Calibraska was 17th in Italy, and now it's 6th omg!!! #CalibraskaEP  Jack and jack are so talented!!"]
['6.24564716644512E+17', 'positive', "Calibraska is so good omg &amp; It's 1st on the charts! I'm so proud of the boys they never fail to impress."]
['6.24584853393048E+17', 'positive', '#Sport - Floyd Mayweather puts in more hard work and dedication ahead of September fight before posing with a... http://t.co/y47rJEUzFi']
['6.24595992873034E+17', 'positive', "I'll have all the lyrics to Calibraska memorized by tomorrow i kid you not #CalibraskaEP @jackgilinsky @JackJackJohnson"]
['6.24601038486528E+17', 'positive', 'This morning there was no traffic and the person in front of me at dunkin paid for my drink :) happy friday!!']
['6.24623529552663E+17', 'positive', "Today is #NationalTequilaDay!! That may rank right up there with National Ice Cream Day. Let's celebrate!!"]
['6.24653123622035E+17', 'positive', 'NYC baseball fans upgrade hot dogs to avodogs: In celebration of National Hot Dog Day on July 23, the Peruvian... http://t.co/j2dgKbu8dV']
['6.24679551528899E+17', 'positive', "@NicolaMDavidson then you're set for a Sharknado. Tomorrow SyFy channel is showing all 3 back to back. I may need to stock up."]
['6.24706274576474E+17', 'positive', '@delong_sheila Disclaimer: Some music may cause high BP spikes, I showed up to my Dr Appt with a BP of 180/190 after rocking to Nirvana ;)']
['6.24714172392174E+17', 'positive', 'George is LIVE tweeting during the premiere of Sharknado 3 tomorrow!  Join in! http://t.co/sPRT4dIn9L']
['6.24720972600336E+17', 'positive', 'Seriously CANNOT wait to see josh Hamilton play Monday. Favorite player in the game.']
['6.24734949724156E+17', 'positive', '46 yr old vet Serafim Todorov, the last man to beat Floyd Mayweather, makes his return to the ring on Sun. Will fight on card in Bulgaria']
['6.24759160312332E+17', 'positive', 'My boy just peeked over my shoulder and said "Funk Flex &amp; Hulk Hogan are trending, aren\'t they the same person?" That was a good one, c\'mon!']
['6.24764543663743E+17', 'positive', 'Flashback Friday to last halloween when I was Hulk Hogan. @HulkHogan  Good vibes are with you, brother! http://t.co/DgGdp6H3AL']
['6.24772881537475E+17', 'positive', '@prettybaby69 Are you going to watch Lavalantula tomorrow night on SyFy? Looks pretty good. Has some big shoes to fill because of Sharknado.']
['6.24780631294263E+17', 'positive', "Ryan Braun breaking with an oppo shot to right to break up the scoreless tie in the 6th. He's been impressive as of late."]
['6.24788215120183E+17', 'positive', 'Hulk Hogan you did nothing wrong! I work a black man. We call each other nigga all the time. He may be my... http://t.co/WTb0XjbkpT']
['6.24799086772761E+17', 'positive', "@HulkHogan I'm not offended by whatever you may have said. I respect you and remain a Hulk Hogan fan. You're much bigger than the WWE."]
['6.24805872007561E+17', 'positive', 'listening to calibraska for probably the 17th time today :)) #CalibraskaEP @JackJackJohnson @jackgilinsky http://t.co/OTF5RnT7cI']
['6.24859496930759E+17', 'positive', '@BBCRadio2 @rocking_bob Bought my 1st ever single at woolies. 99p Iron Maiden, Number of the Beast. Still got it.']
['6.24884774465872E+17', 'positive', 'Presenting the 5th annual Eid family fun day. See me perform an lots more from 10:30-7pm 26/7/15 address TW4 5HU http://t.co/d8XJKVISVZ']
['6.24917540343411E+17', 'positive', '@hyunseunghips ah really? Thankyou~ not yet, maybe bcs long holiday for Eid.. may I know the tracking number for the polaroid? ^^']
['6.24962847794029E+17', 'positive', 'Woke up for the 2nd day in a row with Calibraska still being number 1. Proud is an understatement']
['6.2498157658207E+17', 'positive', 'When I heard California on Calibraska for the 1st time my mouth was in to wide of an O from my amazement that my band from my braces broke']
['6.25002144370811E+17', 'positive', 'I am going to take a sign to Raw on Monday that says "Hulk Hogan is my nigga." #BelieDat']
['6.25027738768904E+17', 'positive', '#AprilLives because the gorgeous @TaraReid IS the franchise player! Aliens has Ripley, Sharknado has April!! #Sharknado3']
['6.25033874591121E+17', 'positive', "I like that there's no messing around in Sharknado, just action. You don't even have to wait 10 mins for the 1st sharky sequence! #OhHellNo"]
['6.25040915191755E+17', 'positive', 'PRINCE GEORGE TURNS TWO! "We are mildly amused,\' the young Prince was quoted as saying upon 1st cake-nibble. DN https://t.co/xb44YK15ih']
['6.25046646942863E+17', 'positive', 'I went and bought an iTunes card just for Calibraska on Thursday @JackJackJohnson @jackgilinsky #CalibraksaEP']
['6.25050038553719E+17', 'positive', 'Madison Bumgarner just hit a bomb. His 3rd homer of the season. Other people with 3 this season: Matt Holliday Josh Hamilton Jon Luccroy']
['6.25085913404711E+17', 'positive', "MYLUK-S have worked really hard for tomorrow's bake sale..come find us @ Eid in the Park (Maxwell park) tomorrow. :) all proceeds go2charity"]
['6.25088391361757E+17', 'positive', "Nirvana won, I'm officially out of commission for the rest of today and tomorrow"]
['6.2510876851114E+17', 'positive', "I like Sharknado but I don't like the April character"]
['6.2513818691482E+17', 'positive', 'Hanging with my Monsters on a Saturday night watching Sharknado ! They love it ! #Sharknado3 http://t.co/ckzCiTZVlZ']
['6.25139533508547E+17', 'positive', "Bout to see Ant-Man, hope it's good!!! I'll report back tomorrow!"]
['6.25147733410775E+17', 'positive', "Will someone go see Ant-man with me tomorrow? I'm dying to see it"]
['6.25152103732777E+17', 'positive', "Who's going to Eid fest tomorrow"]
['6.25164060762358E+17', 'positive', "@talyhawk I like it here. A couple beers deep, I'm rockin' like the rest. It's good stuff. Female Iron Maiden cover band here next Friday."]
['6.25167810411528E+17', 'positive', "I'm going out for breakfast tomorrow and I'm going to tell everyone I see to buy Calibraska on iTunes @JackJackJohnson"]
['6.25178377385697E+17', 'positive', 'Kenny Chesney and Jason Aldean concert tonight and US Open tomorrow... Guess you can say it was an ok weekend']
['6.25192364567458E+17', 'positive', '@John_Fogerty Got John Fogerty concert ticket for my birthday. Looking forward to the concert tomorrow night(July26) in Prince George BC']
['6.25225536969708E+17', 'positive', "Ant-Man feels like a rough 1st draft of the Marvel universe (namely Iron Man) which it probably was, considering it's where it all started."]
['6.25240801925173E+17', 'positive', 'Your soul may belong to the devil but your ass belongs to my client Brock Lesnar Undertaker my fav but that line was classic @HeymanHustle']
['6.25277659279327E+17', 'positive', "My 21st is gonna be a day or two before Eid al-Adha. All I can say is I'm expecting a huge suprise on Eid"]
['6.25293250497122E+17', 'positive', "Tomorrow is Monday.  Do...do...do...do....do....do...it's just...   Another Day by Paul McCartney https://t.co/2DdkT0fUVe via @YouTube"]
['6.25305209263256E+17', 'positive', "@LouBrutus #MyFaveAlbums -P'way Drive Atlas, UFO Strangers in the Night, Iron Maiden 1st, Mach Head Ashes of Empires, UFO Strangers in Night"]
['6.253345328589E+17', 'positive', "BreakingNews: 'Ant-Man' wins box office for 2nd weekend with $24.8 million haul, edging out 'Pixels' - USATODAY http://t.co/axW0yvlYqq"]
['6.25353995343823E+17', 'positive', 'Go and check out Calibraska!! (Warning: may or may not burn down your house from how fire it is.) #CalibraskaEP http://t.co/xlaltDk5wY']
['6.25392421082305E+17', 'positive', 'Tomorrow on @OnPointRadio, Ohio Gov John Kasich, one of the 16 Republicans running for president. On Point airs weekdays, 10am-noon on WYSO.']
['6.25401300218327E+17', 'positive', 'Looks like ANT-MAN is gonna hit #1 for the 2nd straight weekend. Not to mention, also pass the $100 million mark. Not too shabby........']
['6.25406906887115E+17', 'positive', 'I feel so enlightened. what do I do with my life now. I may have reached nirvana.']
['6.25414288635773E+17', 'positive', 'Ant-Man was brilliant. Inside Out was spectacular. What a great year for movies so far. Loved today, just sat in the cinema!']
['6.25431077553746E+17', 'positive', "Heather &amp; Steve: We're WAKING UP YOUR WORKDAY tomorrow with Dunkin' Donuts! Tell us where you'll be between 10a &amp;... http://t.co/KRDigdjNJ7"]
['6.254417453802E+17', 'positive', "Very excited to see Ant-Man tomorrow but after I've seen it, I will have seen all MCU films this yearAKA I have to wait 9 months for another"]
['6.25450141554766E+17', 'positive', "You know you go to Dunkin' Donuts too much when the worker there says See you tomorrow #99centIcedCoffee"]
['6.2546034908561E+17', 'positive', 'Looking forward to going on @610CKTB tomorrow morning at 7:50 am to chat damage control for the iconic Hulk Hogan.']
['6.25475715039756E+17', 'positive', "Finally getting a chance to watch Sharknado 3. I liked the 1st one a lot and loved the 2nd one, so I've really been looking forward to it."]
['6.25481250652996E+17', 'positive', "@2Hopesdestiny I've got Mon. off work &amp; I'm going to see Ant-Man movie in theaters. Want to see it in 3D."]
['6.25490558564344E+17', 'positive', "Star&gt;Box Office:Ant-Man Stomps on the Competition for 2nd Weekend at 1:Marvel Studios' Ant-Man was 1 at t... http://t.co/JJ91tt9Krc #actors"]
['6.25492733382234E+17', 'positive', 'Oh my god, Sharknado in space! This is even cooler the 2nd time! #Sharknado3']
