neutral,"On Eid ul Fitr 2nd day we have visited  Kot di jo kilo, Khairpur and sukkur Group members: Faraz, Nouman, Fayaz, Umar and Me"
neutral,"Guys, I don't want to alarm anyone, but I think Hulk Hogan may not be featured on the next season of #CelebrityApprentice."
neutral,"For Hulk Hogan's restaurant, Hogan Beach, it's business as usual - Sioux...: ...Hogan Beach. On July 10, Colto... http://t.co/a097CIwBu8"
neutral,"Brooke Hogan asks fans to forgive her father: London, July 25 : Hulk Hogan's daughter insists he isn't racist ... http://t.co/TSKWBytNka"
neutral,"@DunkinDonuts get to Dunkin for early Saturday breakfast and sign on the door says 6 am opening... http://t.co/ky6mUQrs6M"
neutral,"When Earth 2.0 is 9th trending on twitter, way after 'Hulk Hogan says nigger' you know its time for our extinction"
neutral,"Join us at the Eid multicultural festival 11.30 at #Brighton Open Market, London Road tomorrow http://t.co/6YqqBum1Jc http://t.co/77mJw9ZHku"
neutral,"Email from Netflix: here is a film you may like... SHARKNADO - obvs don't follow me on twitter. No ta."
neutral,"@NewBloodPod records Hulk Hogan's time in WCW tomorrow. And yes, the timing is a coincidence. http://t.co/JqloK6a6tk"
neutral,"Spot freaking on from @TBrownYahoo: Angels fans booed the wrong person Friday when they targeted Josh Hamilton. http://t.co/3rhFRZmYjf"
neutral,"Floyd Mayweather defeated Manny Pacquiao in an unanimous decision on Saturday night, with all three judges in Las Vegas agreeing on a"
neutral,"#cyber1news Iron Sheik didn't take news of Hulk Hogan scandal well: Hulk Hogan hit rock bottom Friday when he ... http://t.co/c45lLY4Q9a"
neutral,"The newly-crowned Miss USA isn't afraid to talk about Donald Trump: Source: http://t.co/tvOHSzs8aD - Saturday... http://t.co/yMX9SORG12"
neutral,"Hulk Hogan may have said something stupid years ago which was very wrong. But you can't erase my childhood or his contribution to wrestling."
neutral,"@goldietaylor Was idolizing Hulk Hogan really a thing? I may be too young to remember that if it was."
neutral,"House full both today and tomorrow for Bajrangi Bhaijaan and Bin Roye. But I thought the Eid craze would be settled down by now!!"
neutral,"Enda Kenny with racist Hulk Hogan. Hey WTF! Hulk Hogan, Denis O'Brien, Pinochet's mate Thatcher...Fine Gael love $$s https://t.co/HmhMmMBj20"
neutral,"WWE are distancing themselves from Hulk Hogan like a guy who's Instagram crush just posted a picture of her boyfriend on a Monday."
neutral,"OH Gov. John Kasich became the 16th Republican in the race on Tuesday in a much hyped - and then overshadowed - campaign launch. #nerdland"
neutral,"Worth reading. Another troubling argument for why the publication of ""Watchman"" may have been an act of elder abuse. https://t.co/QU0D4j3NIh"
neutral,"@BookerT5x I have one question if I may ask. When you did that promo of calling Hulk Hogan the n-word. Did you go to him and apologize?"
neutral,"Hulk hogan may love red white and blue but he doesn't like black #HulkHogan"
neutral,"WWE lost $50 million on the stock market on Friday following the Hulk Hogan racist comments being released to the... http://t.co/qbHXVXJ3Nt"
neutral,"Hulk Hogan may be in hot water right now, but his daughter is backing him up. Brooke Hogan took to Facebook earlier to day to defend her"
neutral,"@vancitycanuck88 You're confusing ""BC"" with  ""Vancouver."" Didn't play soccer in December in Prince George @mc79hockey @DanielSquizzato"
neutral,"American professional wrestling legend known as Hulk Hogan has been dumped by World Wrestling Entertainment, the association said Friday."
neutral,"2nd Day Eid with @AzamKhnSwati at Swati House Abbottabad great time with Khan Sb thank u so much Sir for your time. http://t.co/Icx82MFgoF"
neutral,"currently trying to learn all the words to Calibraska so I know them for the show in November #CalibraskaEP"
neutral,"@emma_barnes81 When are you back? Was home for a week for Eid now back to resume SweatFest 2015. Back to the daily grind tomorrow #SadFace"
neutral,"Unseen footage of the insane brawl between The Undertaker and Brock Lesnar: http://t.co/ISC8bxIyio Exclusive, July 25,"
neutral,"Hulk Hogan Uses N-Word In Sex Tape, Gets Fired From WWE: Well the WWE gave Hulk Hogan the boot on Friday after... http://t.co/Ijf94c4yxT"
neutral,"Holy shit. Future me just sat down in front of me at Dunkin. http://t.co/y2IqI1v251"
neutral,"Josh Hamilton got the mandatory boos when he returned to Angel Stadium Friday. - Daily News"
neutral,"Ohio Gov. John Kasich sat down with ABC News' George Stephanopoulos and weighed in on a potential matchup with Democratic presidential"
neutral,"Look out for my Sharknado interview with @ThunderLevin and @acferrante on @RadioSaltire tomorrow after 4pm UK time 8am US time #Fintastic"
neutral,"Akin Gump, has been tapped to raise money for the presidential campaign of Gov. John Kasich, R-Ohio, who kicked off his candidacy on Tuesday"
neutral,"Quiet Saturday afternoon drinking IPAs &amp; watching ""Sharknado"" haven't seen it until today, whoever wrote it must have done some serious IPAs"
neutral,"I raised this with George Osborne on Tues. Tory U-turn on manifesto pledge on social care will cost savings &amp; homes. https://t.co/EovmCAfj4s"
neutral,"#MLB #Rangers Josh Hamilton will not be in the starting lineup for Saturday's game vs Los Angeles. @thejoshhamilton"
neutral,"@elrufai Do you now realize that you, by virtue of your petition may be why dislodging Boko Haram will take a longer time to materialize?"
neutral,"Not being funny but is it true that Saudi conceded that they got it wrong by declaring Eid on the Friday ? ....."
neutral,"I tried to tell a coworker that I wanted to bring drinks to six flags and she said "" I think we may be stopping by dunkin ""...."
neutral,"Did you know that 'Hulk Hogan' was Trending Topic on Friday 24 for 23 hours in Portland? http://t.co/o6Qu4YWJKS #trndnl"
positive,"Happy 2nd Birthday to little Prince George! Churchill hopes you have a paw-fect day. #OhYes http://t.co/7KujogvyzS"
positive,"Happy 2nd Birthday to Prince George of Cambridge! Give your skin the Royal Seal of approval. Call on 01924 290870 http://t.co/tLHhNgCrPG"
positive,"A very happy birthday to Prince George! The cutest prince in the whole darn land.  https://t.co/g3ZVACOKpE"
positive,"If Prince George's birthday is making all the news this morning, imagine the headlines tomorrow when it's my birthday! #birthdayboy"
positive,"Happy 2nd birthday prince George wouldnt want to share my 50th birthday today with anyone else #proud x http://t.co/dUZCDj24FK"
positive,"I would like to congratulate the Duke and Duchess of Cambridge on the 2nd Birthday of their son, Prince George"
positive,"Happy Birthday George, you cutie. Royals celebrate Prince George's 2nd birthday http://t.co/4Ag2xMskpu via @YahooNews"
positive,"Happy 2nd Birthday Prince George! We, at SwimFin, think it's the perfect time for George to pop on a SwimFin and... http://t.co/16NxR8BLQn"
positive,"Happy 2nd birthday Prince George! Needing a repair can be a royal pain, but remember you can report it online any... http://t.co/qhOipPlM1m"
positive,"So not only is it National Hot Dog Day on Thursday, its also National Tequila Day on Friday!!!! Fancy that..... http://t.co/ze3t10OGK3"
positive,"@itvthismorning My little Harry Kenyon celebrates his 2nd birthday today with Prince George http://t.co/G2CseoMZyn"
positive,"@TRH_BritRoyals Happy Birthday Prince George on your 2nd Birthday,           Have a lovely day &amp; enjoy your special day. xx"
positive,"Just found a Banda machine. May need it come George Osborne's November Spending Review... http://t.co/jyrdnvpDWH"
positive,"Anyone's going on 29 July for ME5CALINE, IAG and FOURXBRID's performances?! If Kpop fans are going, favourite! ^^ #rpconfessions"
positive,"Thursday is NATIONAL HOT DOG DAY! Our excitement is beyond words!!! Come celebrate with us tomorrow!"
positive,"Wishing the lovely Prince George a wonderful 2nd birthday! http://t.co/jReTSEIkib"
positive,"Happy Birthday Prince George! We hope that you're having a lovely camping themed birthday party #PrinceGeorge  https://t.co/KjWRsYLfEj"
positive,"Brock Lesnar confronts The Undertaker: Raw, July 20, 2015 https://t.co/OV2LLC0VaV via @YouTube This is what we call the WWE B| HELL YEAH!"
positive,"A very happy Eid greetings to all of you, May your lives be blessed, ameen"
positive,"@Telegraph Happy bday PRINCE GEORGE May GOD bless u with many more years to live :-)"
positive,"The official photo released to mark Prince George's 2nd Birthday!  Happy Birthday you gorgeous little star :*... http://t.co/wKlXk5qExW"
positive,"Happy Birthday Prince George! Hope you grow wise and healthy to be a great king one day #AllHailThePrince https://t.co/Wd5DlUzVBU"
positive,"To celebrate the 2nd birthday of the beautiful Prince George I will be offering personalised children related... http://t.co/DwajC0kqyP"
positive,"Happy 2nd birthday to Prince George!!!  With the mention of birthdays, comment below with your little persons... http://t.co/0MMjf1KLRo"
positive,"Happy b' day Prince George. May lord Jesus fulfill all ur wishes."
positive,"@KensingtonRoyal happy birthday Prince George. May you be blessed in the years to come."
positive,"@KensingtonRoyal Happy 2nd Birthday Prince George hope you have a fun day x"
positive,"I hope when I have a son he's as cute as Prince George. Happy 2nd birthday you cutie! http://t.co/Kt54DRu1HG"
positive,"You just got to love Prince George Happy 2nd Birthday !! #princegeorge http://t.co/zg7TLg2MQ1"
positive,"Happy 2nd Birthday #PrinceGeorge. Have you got our Prince George badge yet? Give us a call and order your pack today. http://t.co/fs2k7uMrBN"
positive,"Prince George Has the Cutest Plans to Celebrate His 2nd Birthday http://t.co/gvZVWJvoho #Fashion #Coverage"
positive,"Prince George celebrates with cake! How did your little one celebrate their 2nd birthday? #HappyBirthdayPrinceGeorge http://t.co/i1X11xW0Gr"
positive,"You have to admit, he's pretty adorable! Happy Birthday, Prince George :-) https://t.co/atgLaeERr2"
positive,"The 'Eid falls last friday, though it's done I am thankful alhamdulillah to have this additional info/knowledge. http://t.co/LSvlCXrfvC"
positive,"Happy 2nd Birthday Prince George, may your day be filled with fun and puppies! #HappyBirthdayPrinceGeorge http://t.co/LmCSUB2ASK"
positive,"The bells are being rung @wabbey to mark Prince George's 2nd birthday. Many, many happy returns of the day!"
positive,"Can you believe it's been 2 years already? Happy 2nd birthday to Prince George. #PrinceGeorgeBDay http://t.co/ErsMvDGar2"
positive,"Happy 2nd Birthday Prince George! We've loved watching you grow up from a baby in to a little boy #PrinceGeorge http://t.co/5Y7zOEONLG"
positive,"@wabbey  happy 2nd birthday prince George such a cutie pie you are X"
positive,"Good morning neighbors... Tomorrow  is National Hot Dog Day.  Here are some fun facts about hot dogs.  It is an... http://t.co/fD9MKlLnJf"
positive,"Happy birthday, Prince George! Have lovely day. Back to boarding school tomorrow."
positive,"Come &amp; Celebrate Prince George's 2nd Birthday with Us! Complimentary Ice Cream for Kids !  #RoyalBaby #birthday #icecream #celebration"
positive,"Prince George turns 2: His best style moments - He may be just two, but just like mom Kate Middleton, royal toddle... http://t.co/sVlYRReBNJ"
positive,"Today is Prince George's 2nd bday and I'm in Europe...going to his party because I'm considering myself friends of the royal family"
positive,"Wishing Prince George a very Happy 2nd Birthday from the Old Star! Cheers! #HappyBirthdayPrinceGeorge http://t.co/BytV0SCQYi"
positive,"Heading to a barbecue this weekend? July 23 is National Hot Dog Day! Try making your own hot dog buns with our... http://t.co/SedFnNZmjd"
positive,"Happy 2nd birthday to Prince George, the little gift that keeps on giving! #HappyBirthdayPrinceGeorge http://t.co/Mo5hIvTWuK"
positive,"Happy 2nd Birthday, Prince George! See How Much He's Grown with These 28 Photos http://t.co/I0a537GX1Z"
positive,"@windsor_charles Have a great 2nd birthday Prince George I hope u have a lovely day with lots of lovely pressies!!"
positive,"Today is our Little Miss Emporium Fair's 2nd birthday - she was born 2 hours before Prince George! Needless to say there will be cake."
positive,"#KCA #VoteJKT48ID CaroleMc87: Happy 2nd Birthday to Prince George, the wee dote  http://t.co/aipVKxmb6T"
positive,"Feeling Frisky? Thursday is National Hot Dog Day. We have a dog to fit whatever mood you're in.    Put your... http://t.co/RQDj9CIpO1"
positive,"Can't wait for tomorrow . . . won't have to hear about Sharknado anymore."
positive,"Happy 2nd Birthday, Prince George!! My family hoped that you will have a great day, and many dreams comes true. &lt;3  https://t.co/6mlXnqdYwa"
positive,"Hi everybody it's Leanne here! It's prince George's 2nd birthday today and I want to know what gift would you... http://t.co/ne81h7eHYA"
positive,"Happy 2nd Birthday, Prince George! See how much he's grown with 28 of his cutest photos: http://t.co/TqZeb4BarN http://t.co/dpQGq2m8AC"
positive,"@KensingtonRoyal Happy Birthday, Prince George! May your day be filled with love, laughter and happiness."
positive,"Happy 2nd birthday Prince George @KensingtonRoyal We don't know if he's tried Hopster yet - but he can try it for free with promo G3ORG3!"
positive,"Happy 2nd Birthday to Prince George II! Wish him a beautiful day on this special day! What a #Cutie #HappyBirthdayPrinceGeorge"
positive,"Happy Birthday Prince George, you are so cute https://t.co/ryeurRTJoO"
positive,"Nice day here in London today as we wish Prince George (third in line to the throne!) a happy 2nd Birthday!"
positive,"Two years ago today we were off to Italy!! The only reason I remember is because,  it's Prince George's 2nd birthday!"
positive,"It's Wake up Wednesday at Cambridge!  Stop by the Clubhouse for Dunkin' Donuts and juice."
positive,"Some good news some of the time: teenager finds pics of Nirvana's first gig, world rejoices http://t.co/578e2LzO8K"
positive,"omg happy 2nd birthday to the baby that i'm most obsessed with !!! to little monkey prince george !!! stay adorbs cutie"
positive,"@KensingtonRoyal happy 2nd birthday to Prince George, hope he has a fabby day xx"
positive,"Wishing Prince George a very Happy Birthday! Mum &amp; Dad may not be looking forward to the terrible 2's, but we are! http://t.co/l6KVMAxH8j"
positive,"@ED92live National Hot Dog Day is tomorrow, according to that calendar you found. http://t.co/xt0HQVJNTs"
positive,"One more day...Tomorrow , July 23rd, is National Hot Dog Day!! $1 Hot Dogs All Day!!!! (slaw &amp; cheese extra) Come and get 'em!"
positive,"Only the best were born July 22nd: Oscar de la Renta &amp; me. Ok fine, I guess we can include Prince George too."
positive,"Many happy solar returns to Prince George of Cambridge as he turns 2 today! https://t.co/fvFB5QcAvg"
positive,"@DougAndGator971 Monday night, I watched Monday Night Raw instead of the Tigers game. Brock Lesnar destroying stuff is more entertaining."
positive,"Happy 2nd Birthday to Prince George from Infant Massage. I can't believe he is two already!! Do any babies out... http://t.co/GbQ4mIusfL"
positive,"Eid special for me ....( 5days ) From 18-6-2015 Eid day rain day &amp; without my wife and child. 2nd day just sleep... http://t.co/ZxiRD2hIoG"
positive,"Happy Birthday, Prince George!! May the sun shine ever so brightly for you today!  https://t.co/HC9QZdeZMX"
positive,"@KensingtonRoyal happy 2nd birthday prince George hope you have a great day with your mother, father and baby sister love you all xoxo"
positive,"HAPPY 2ND BIRTHDAY TO PRINCE GEORGE aka the cutest little thing on the planet http://t.co/yL98AyAH1y"
positive,"Happy 2nd birthday to Prince George. I can't believe that it's 2 years since I was glued to the TV awaiting the announcement!"
positive,"In honor of Prince George's 2nd birthday. Who wore it better? https://t.co/P7ZR8LyDqc"
positive,"@DumbEsticated  Tomorrow is National Hot Dog Day! *skips away singing* It's the moooost wonderful tiiiime of the yeeeeaaaar"
positive,"National Hot Dog Day is tomorrow, July 23rd! Will you take care of business like this little tyke? Love this kid!!! http://t.co/NZmWMKyZJ3"
positive,"Happy Birthday to the only important birthday July 22..  Prince George. http://t.co/yXLE0euFuL"
positive,"Happy 2nd #birthday to Prince George of Cambridge, as he celebrates his cherished day in #style. #Royal #Fashion http://t.co/gvEskE0XmI"
positive,"Save the date, August 23 2015, #SummerSlam main event, The Undertaker Vs. Brock Lesnar..Gonna be EPIC..#WWE"
positive,"National Hot Dog Day is tomorrow!  Sonic is doing ""Dollar"" hot dogs....the 6 inch size.....all day tomorrow.  I... http://t.co/VINhiZJ52N"
positive,"8 yrs since Harry Potter and the Deathly Hallows came out and Prince George's 2nd Birthday is today #HarryPotter #HappyBirthdayPrinceGeorge"
positive,"Tomorrow is National Hot Dog Day! Stop by the Leasing Office tomorrow between 11:00-1:00pm to enjoy some delicious hot dogs."
positive,"Join the Suns top dog, Southpaw, for National Hot Dog Day tomorrow at @aljaxbeach from 11 am - Noon. Learn more I http://t.co/7gXQzWljR1"
positive,"Who's going to be 1st in line tomorrow for FREE hot dogs to celebrate National Hot Dog Day??  First 100 people get FREE Fenway dogs."
positive,"We hope everyone had a wonderful Eid! The league resumes Saturday July 25th at the regular times &amp; locations. Academy resumes July 28th."
positive,"@KensingtonRoyal Happy 2nd Birthday to Prince George! Hope he has a fantastic day!"
positive,"Anaconda's a music video gem, but T-Swift's Bad Blood is in a classic comedy vault--it's the best of its kind since Rebecca Black's ""Friday"""
positive,"Happy 2nd birthday to Prince George, third in line to the British throne! http://t.co/iC4xrS1mKj"
positive,"Happy Wednesday! NBA players prefer the Beard, Urban gets a commit, OSU/Michigan brawl, Sharknado 3 &amp; Game Show Wednesday! See you at 3!"
positive,"@towergrovedogs Tomorrow is National Hot Dog Day! 7/23 they're giving you 1/2 off the entire Hot Dog menu! Plus new Waffle Dog on-a-stick!"
positive,"July 23 is National Hot Dog Day! BOGO SINGLE ITALIAN HOT DOG when you mention this post! 7/23/15 at Kenilworth  only. http://t.co/9qUvIzy08n"
positive,"@HRHCatherine Happy Birthday to Prince George!May he be blessed with peace, love, happiness, and prosperity beyond his wildest dreams.BlessU"
positive,"Who wants a free $20 gift certificate? Come in tomorrow 7/23 for NATIONAL HOT DOG DAY, and for every $5 you spend... http://t.co/95UiE6xE6b"
positive,"@Ceilidhann @BeckiHawkes however conflicted I may feel about Watchman's publication this is a hella great upside to it."
positive,"Also. National Hot Dog day is Thursday. But I really, really like tacos and margaritas. #NationalTequilaDay #nationalhotdogday"
positive,"Tomorrow is National Hot Dog Day! Pay your respects with a Mexican dog from El Perron Hot Dogs! http://t.co/sSDXPHEhyl"
positive,"Prince George is a cancer too @MichellineG! We really are the best.  https://t.co/ofOwPjYCHu"
positive,"SHARKNADO TONIGHT!!! OHMYGOD I AM SO EXCITED even though I can't watch it til Saturday..."
positive,"National Hot Dog Day Thursday: Kangaroo Express will offer free hot dog to customers with a military ID from 4-8p, $.50 for everyon else."
positive,"@angel_928 magic girl don't stress yourself and you don't need to say sorry health come 1st take care and I hope you had great time on Eid"
positive,"July 23rd is National Hot Dog Day! Hot dogs will be .99 cents all day! Come enjoy a great hot dog! #NationalHotDogDay http://t.co/FNygiQbnut"
positive,"This may be pathetic but I'm soo excited for Sharknado 3. Best to watch with lil kids tho."
positive,"National Hot Dog day is tomorrow! Celebrate w @cheffinis @DTContainerPark - http://t.co/GLosCh7doC. #food #vegas #yum http://t.co/jwT7MYm2UI"
positive,"Happy 2nd birthday, Prince George! How much does the little royal look like his dad?! http://t.co/VBWdHJ0dx0 http://t.co/BJI6XUJILn"
positive,"Are you ready for National Hot Dog Day tomorrow? Go out and grill some delicious hot dogs!"
positive,"Chris Carrigan: It's Prince George's 2nd birthday today. The 12th picture is the best - he's holding his baby... http://t.co/CRYkRD0gpM"
positive,"@planetjedward Ahhh ill be watching Sharknado tomorrow Wish I could see it now! =:D"
positive,"Enjoy, in case you missed National Ice Cream Day this past Sunday... http://t.co/ps06d4j1QK"
positive,"Tomorrow is National Hot Dog day! Be sure to vote for Sahlens for @QVC customer choice awards: http://t.co/YaBvRTcKZ5 http://t.co/4GlCYm0HhR"
positive,"Tomorrow is National Hot Dog Day! At 1 PM tomorrow, meet us in the 1st floor lobby for a delicious lunch treat! http://t.co/aqXhbajFll"
positive,"It was Prince George's 2nd birthday today! Isn't he a cutie? Is your little one's birthday soon? Not sure what to... http://t.co/UPaka51ZTK"
positive,"Tomorrow is National Hot Dog Day and @7eleven will have $1 Big Bites!  Get you a wiener!  #NationalHotDogDay #BigBite #7Eleven #wieners"
positive,"Wasn't gonna watch Sharknado tonight but I may have to catch a peak to see @keselowski @joeylogano and the @NASCAR crew"
positive,"Sharknado 3 release and @andrew_esqueda 's 29th birthday on the same day. Coincidence...? HBD Andrew!!! https://t.co/U4fo41KsGc"
positive,"As Prince George turns two, Europe marks other royal birthdays: While the second birthday of Prince George may... http://t.co/ij1pnNuNs8"
positive,"I have watched every Sharknado and have made plans to watch the 3rd one. Let's goooo"
positive,"Do you know what tomorrow is??? It's NATIONAL HOT DOG DAY!! What JCI dog are you coming to enjoy with us tomorrow?? http://t.co/QYLbjLHHcx"
positive,"Tomorrow's National Hot Dog Day and Friday is National Tequila Day so the real question is will me and Natalie make it to Saturday?"
positive,"Prince George is the cutest baby. Me and the girls were all ""aww"" at work at him and his 2nd bday. Adorable."
positive,"Sharknado's on!!! Then the 2nd one! Then #ohhellno #3 at 9. Shoulda left work early."
positive,"Thursday is National Hot Dog Day! Send me an email and let me know:  where's the best place to get a hotdog?  Send to:  jcarter@WBTV.com"
positive,"Tory is meeding with federal NDP members tomorrow morning, followed by: National Hot Dog Day celebrations."
positive,"Also tomorrow: Mayor Tory to celebrate National Hot Dog day. I'm told he will not be pulling a Kobayashi + doing any hotdog eating contests"
positive,"Tomorrow is National Hot Dog Day! Hot DIGGITY Dog! All day tomorrow, it's BUY ONE HOT DOG GET ONE FREE!  We... http://t.co/cfbvinbpSE"
positive,"Thursday is NATIONAL HOT DOG DAY, and just like every year we are celebrating with our own truly American combo... http://t.co/4lkHAJueAT"
positive,"#demthrones @TBGWT Jon Snow was spotted Tues in Belfast with another popular Night Watchman,  where GOT is currently filming...just sayin!"
positive,"i am so excited to watch sharknado after work tomorrow no one even gets it"
positive,"Hey @TaraReid Sharknado is all about April!! You better be in Sharknado 4 Team April all the Way! Tara U Rock! http://t.co/6uRApfph2q"
positive,"I like Fridays bc i get paid &amp; i go to Dunkin in the morning &amp; get powdered doughnuts :)) but tmrw is Thursday :("
positive,"I want it to be Friday and to listen to Calibraska, each day more proud of jack and jack"
positive,"Most important news of the day National Hot Dog Day is tomorrow. yesssssss"
positive,"@chefmatthewg just a heads up tomorrow July 23rd is National Hot Dog Day!"
positive,"Should probably get to bed early. Big day tomorrow. National Hot Dog Day."
positive,"Come in and celebrate National Hot Dog Day Thursday July 23rd. 50 cents each. Limit 4. Line forms to the right. # hot dog."
positive,"Tomorrow is National Hot Dog day in the States. Pretty jazzed about that! Perfect blend of sausage and coney sauce #foodtravelchat"
positive,"Sharknado triple feature tonight...Lavalantula with Police Academy star on Saturday!!!  Scyfy channel is on fire!"
positive,"Come celebrate National Hot Dog Day tomorrow with us at #spsmarket and get a $1.00 off any of our hot dogs all... http://t.co/gCKysLp6gR"
positive,"@HenryJGomez People tweet a lot about Svengoolie on Saturday. It seems a lot like that with Sharknado!"
positive,"Sharknado 3 may be the best film I've seen yet. #Sharknado3 #America"
positive,"My mom is really lecturing me about how Sharknado is such a good movie &amp; that everyone watches it which is why they came out with a 3rd one."
positive,"Cost of running the 1st advertisement in Sharknado 3 probably rivals the Super Bowl. Nice play there, @hotelsdotcom."
positive,"All you HNN All-Stars know who I want to send a big birthday shoutout to...Prince George!  Happy 2nd birthday, your future majesty!"
positive,"I can't wait to go to the beach then watch sharknado tomorrow"
positive,"I may or may not have just DVR'd the Sharknado trilogy for Saturday. Can't wait to see what the hype is about. #sorrynotsorry"
positive,"2 things twitter: 1, Jack Daniels pairs very well with cherry juice and 2, Sharknado 3 may be the greatest movie ever."
positive,"I have grown to love @TaraReid's character, April, throughout the Sharknado franchise. #Sharknado3"
positive,"Since tomorrow is NATIONAL HOT DOG DAY, I wanted to share with you guys that Frank Meats Patty will be having $1... http://t.co/Mlcm68OJQE"
positive,"calibraska is going number one tomorrow or I'm suing. jack and jack deserve it so much."
positive,"Calibraska comes out tomorrow...I'm gonna cry and turn up at the same time."
positive,"#Sharknado3 This is a billion times cooler than Brock Lesnar destroying the catilac with an axe on Monday night raw."
positive,"I can't even explain how excited I am for Calibraska. Like I don't know if I can wait through tomorrow for it."
positive,"Will say its 6th, 7th, 8th and then 365th day of Eid   Bcoz still waiting for some real Eid's Enjoyment and for some Eidi.   #YhBhiKoiEidHui"
positive,"I see Jimmy made it into sharknado, so wnci should be hilarious tomorrow."
positive,"Tomorrow is one of our favorite days of the year: National Hot Dog Day! Stop in for our yearly $1.50 hot dog to... http://t.co/aFkkGM0FfG"
positive,"In other news, lavalantuala looks like the 4th greatest movie of all time. Too bad it won't top Sharknado 1-3. #Sharknado3"
positive,"@SharknadoSyfy @HarveyLevinTMZ @TMZ Great movie Sharknado is the best one yet.Where is the audition for the 4th movie I want in.Great stuff."
positive,"but today is one direction's 5th anniversary  sharknado 3 is coming and cory tweeted about sharknado and makes me wanna cry im so emotional"
positive,"#frugaladventure Sonic Drive In {$1 Hot Dogs}: Apparently July 23rd is National Hot Dog Day. If you are a fan ... http://t.co/vz4fzC7l8O"
positive,"I liked a @YouTube video from @mamexe http://t.co/5zowojmvuO Mike Tyson: Floyd Mayweather lost the fight in September 12"
positive,"Thursday is National Hot Dog day! What would you like on yours?    Give us your ideas!"
positive,"#Sharknado3 April Lives Can't wait for Sharknado 4 begin the Hypenado!"
positive,"My kids look forward to the Sharknado movies, because they are awesomely horrible....and we need April! #AprilLives"
positive,"such a good ending to SHARKNADO 3!  YOU DECIDE BY TWITTER HASHTAG IF APRIL LIVES OR DIES!  the answer will be... http://t.co/9xIQwd7afq"
positive,"I hope Sharknado 4 starts with @mcuban saving April #AprilLives"
positive,"@Mightymorph G'nite Morph and God Save The Queen &amp; Princess Charlotte,, &amp; wish Prince George a happy birthday 4me when you see him tomorrow"
positive,"#AprilLives  No Sharknado without April.  Love a chick with a sawhand"
positive,"I don't care if April is dead or alive, I just can't wait for Sharknado 4"
positive,"@anuparno3 @IKalmeshh_ Eid festival have only 3 days n some ppl celebrate for 2 days Monday was a last day of Eid"
positive,"so excited to go back to work tomorrow on national hot dog day"
positive,"Watching Sharknado waiting for the 3rd one at 9"
positive,"Replaying WWE July 13.  If i was J&amp;J securities, i would never try to mess with Brock Lesnar. He's cool. Omg"
positive,"Jake and I will be in Sharknado 4. We may die in the first scene, but we'll be in it. #HollywoodDreams"
positive,"Here's a photo of Prince George eating the future Queen of England's hair. Happy Thursday. @9NewsPerth #Royals http://t.co/QodKtbnxYF"
positive,"Royal birthday @ work. Happy 2nd Prince George from all of us across the pond. @ Constitution Park Pool https://t.co/GnqcWRuFt6"
positive,"Calibraska is going to be on my phone tomorrow INSSNJSNSNSSN"
positive,"@TaraReid I want April to Live to see SHARKNADO 4! #AprilLives"
positive,"The only thing that's made me excited and happy about Friday is that Calibraska is released"
positive,"Really has to start watching the Sharknado movies now. They'e already on 3 and announcing a 4th movie, and I have yet to see even 1 /o\"
positive,"Looking forward to @IanZiering other movie Lavalantula this Saturday. Crossover with Sharknado?"
positive,"Before it's too late, happy 2nd bday Prince George. Stay sassy. http://t.co/Gepaul05Fb"
positive,"This may be the best Sharknado of all Sharknado's ! Loving #Sharknado3"
positive,"Sharknado 3 may have been the best one"
positive,"Tomorrow will be the best day of my life. Calibraska and Vidcon I've never been so happy"
positive,"Here's where to get a free hot dog tomorrow, on National Hot Dog day http://t.co/7f4DeqaFHX via @HPLifestyle"
positive,"#OTD 23 July: (only) in the USA, National Hot Dog Day."
positive,"Soooooo who's coming to see Zac Brown Band with me in Toronto Sept. 4th...."
positive,"Section: ""Not a single day without an event""  July 23  Holidays  Children's Day (Indonesia)  National Hot Dog Day... http://t.co/WZEA6wnVjm"
positive,"Calibraska literally comes out tomorrow and I'm really excited to hear shallow love bc it was so good at sots"
positive,"Apparently it's National Hot Dog Day today! May have to get some for dinner."
positive,"Good Thursday morning, #Weatherhounds! Glad to see y'all survived the Sharknado outbreak more or less intact."
positive,"July 23 is National Hot Dog Day, a celebration of the humble wiener. We are proud to celebrate them on this occasion! http://t.co/XPf17TVw27"
positive,"CHEAP Hot dogs TODAY! Thursday is National Hot Dog Day http://t.co/Je24WWYWAF ADD @HYVEE to the list as well! http://t.co/hmgROU02Lq"
positive,"I may or may not have just screamed because Jack and Jack release Calibraska tomorrow"
positive,"Tasty Tuesday: 15 Hot Dogs Around the World for National Hot Dog Day http://t.co/sARA5aSi2y"
positive,"National Hot Dog Day with the morning team starts at 7am. Tomorrow is National Tequila Day...but not at 7am at work. http://t.co/dxftt38Rcv"
positive,"Bit behind the times, but Sharknado may be the best thing I've ever seen. #comedygold"
positive,"@YesItsColin  Always a good time with Sharknado and Twitter. Plays again Saturday at 7"
positive,"July 4 is the true National Hot Dog Day but that won't stop me from celebrating today."
positive,"Today, Thursday, is National Hot Dog Day and Vanilla Ice Cream Day!  Which would you rather go with?  Who wants... http://t.co/Pu2i1TPZxG"
positive,"Today is not only Thursday ... But it's National Hot Dog Day!"
